fund,family,method,rebalance_date,ticker,weight,asset_class,allocation_group
Combined Equal-Weight,combined,equal_weight,2021-11-01,NKE,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2021-11-01,NUE,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2021-11-01,NVDA,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2021-11-01,O,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2021-11-01,OXY,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2021-11-01,PLD,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2021-11-01,PSA,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2021-11-01,QCOM,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2021-11-01,SBUX,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2021-11-01,SHW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2021-11-01,SLB,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2021-11-01,SO,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2021-11-01,T,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2021-11-01,TMUS,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2021-11-01,TRX-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-11-01,TTWO,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2021-11-01,UPS,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2021-11-01,USB,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2021-11-01,V,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2021-11-01,WFC,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2021-11-01,WMT,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2021-11-01,XLM-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-11-01,XOM,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2021-11-01,XRP-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-12-01,ABBV,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2021-12-01,ABT,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2021-12-01,ADA-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-12-01,ADBE,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2021-12-01,AEP,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2021-12-01,AMD,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2021-12-01,AMGN,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2021-12-01,AMT,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2021-12-01,BA,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2021-12-01,BCH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-12-01,BTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-12-01,CAT,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2021-12-01,CCI,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2021-12-01,CMCSA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2021-12-01,COP,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2021-12-01,CVX,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2021-12-01,D,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2021-12-01,DD,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2021-12-01,DIS,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2021-12-01,DOW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2021-12-01,DUK,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2021-12-01,EA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2021-12-01,EOS-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-12-01,ETC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-12-01,ETH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-12-01,GE,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2021-12-01,GILD,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2021-12-01,GS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2021-12-01,INTC,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2021-12-01,KO,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2021-12-01,LTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-12-01,MMM,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2021-12-01,MRK,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2021-12-01,MS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2021-12-01,NEE,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2021-12-01,NEM,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2021-12-01,NKE,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2021-12-01,NUE,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2021-12-01,NVDA,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2021-12-01,O,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2021-12-01,OXY,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2021-12-01,PLD,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2021-12-01,PSA,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2021-12-01,QCOM,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2021-12-01,SBUX,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2021-12-01,SHW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2021-12-01,SLB,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2021-12-01,SO,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2021-12-01,T,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2021-12-01,TMUS,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2021-12-01,TRX-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-12-01,TTWO,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2021-12-01,UPS,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2021-12-01,USB,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2021-12-01,V,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2021-12-01,WFC,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2021-12-01,WMT,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2021-12-01,XLM-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2021-12-01,XOM,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2021-12-01,XRP-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-01-03,ABBV,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-01-03,ABT,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-01-03,ADA-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-01-03,ADBE,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-01-03,AEP,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-01-03,AMD,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-01-03,AMGN,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-01-03,AMT,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-01-03,BA,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-01-03,BCH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-01-03,BTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-01-03,CAT,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-01-03,CCI,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-01-03,CMCSA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-01-03,COP,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-01-03,CVX,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-01-03,D,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-01-03,DD,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-01-03,DIS,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-01-03,DOW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-01-03,DUK,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-01-03,EA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-01-03,EOS-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-01-03,ETC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-01-03,ETH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-01-03,GE,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-01-03,GILD,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-01-03,GS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-01-03,INTC,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-01-03,KO,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-01-03,LTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-01-03,MMM,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-01-03,MRK,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-01-03,MS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-01-03,NEE,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-01-03,NEM,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-01-03,NKE,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-01-03,NUE,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-01-03,NVDA,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-01-03,O,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-01-03,OXY,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-01-03,PLD,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-01-03,PSA,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-01-03,QCOM,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-01-03,SBUX,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-01-03,SHW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-01-03,SLB,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-01-03,SO,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-01-03,T,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-01-03,TMUS,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-01-03,TRX-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-01-03,TTWO,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-01-03,UPS,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-01-03,USB,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-01-03,V,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-01-03,WFC,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-01-03,WMT,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-01-03,XLM-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-01-03,XOM,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-01-03,XRP-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-02-01,ABBV,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-02-01,ABT,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-02-01,ADA-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-02-01,ADBE,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-02-01,AEP,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-02-01,AMD,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-02-01,AMGN,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-02-01,AMT,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-02-01,BA,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-02-01,BCH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-02-01,BTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-02-01,CAT,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-02-01,CCI,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-02-01,CMCSA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-02-01,COP,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-02-01,CVX,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-02-01,D,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-02-01,DD,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-02-01,DIS,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-02-01,DOW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-02-01,DUK,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-02-01,EA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-02-01,EOS-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-02-01,ETC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-02-01,ETH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-02-01,GE,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-02-01,GILD,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-02-01,GS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-02-01,INTC,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-02-01,KO,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-02-01,LTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-02-01,MMM,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-02-01,MRK,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-02-01,MS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-02-01,NEE,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-02-01,NEM,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-02-01,NKE,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-02-01,NUE,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-02-01,NVDA,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-02-01,O,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-02-01,OXY,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-02-01,PLD,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-02-01,PSA,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-02-01,QCOM,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-02-01,SBUX,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-02-01,SHW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-02-01,SLB,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-02-01,SO,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-02-01,T,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-02-01,TMUS,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-02-01,TRX-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-02-01,TTWO,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-02-01,UPS,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-02-01,USB,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-02-01,V,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-02-01,WFC,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-02-01,WMT,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-02-01,XLM-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-02-01,XOM,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-02-01,XRP-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-03-01,ABBV,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-03-01,ABT,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-03-01,ADA-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-03-01,ADBE,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-03-01,AEP,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-03-01,AMD,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-03-01,AMGN,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-03-01,AMT,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-03-01,BA,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-03-01,BCH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-03-01,BTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-03-01,CAT,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-03-01,CCI,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-03-01,CMCSA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-03-01,COP,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-03-01,CVX,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-03-01,D,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-03-01,DD,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-03-01,DIS,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-03-01,DOW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-03-01,DUK,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-03-01,EA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-03-01,EOS-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-03-01,ETC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-03-01,ETH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-03-01,GE,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-03-01,GILD,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-03-01,GS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-03-01,INTC,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-03-01,KO,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-03-01,LTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-03-01,MMM,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-03-01,MRK,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-03-01,MS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-03-01,NEE,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-03-01,NEM,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-03-01,NKE,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-03-01,NUE,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-03-01,NVDA,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-03-01,O,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-03-01,OXY,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-03-01,PLD,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-03-01,PSA,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-03-01,QCOM,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-03-01,SBUX,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-03-01,SHW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-03-01,SLB,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-03-01,SO,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-03-01,T,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-03-01,TMUS,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-03-01,TRX-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-03-01,TTWO,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-03-01,UPS,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-03-01,USB,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-03-01,V,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-03-01,WFC,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-03-01,WMT,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-03-01,XLM-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-03-01,XOM,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-03-01,XRP-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-04-01,ABBV,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-04-01,ABT,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-04-01,ADA-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-04-01,ADBE,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-04-01,AEP,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-04-01,AMD,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-04-01,AMGN,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-04-01,AMT,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-04-01,BA,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-04-01,BCH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-04-01,BTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-04-01,CAT,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-04-01,CCI,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-04-01,CMCSA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-04-01,COP,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-04-01,CVX,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-04-01,D,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-04-01,DD,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-04-01,DIS,0.016666666666666666,Equity,Consumer
